filename	label	start_span	end_span	span	code	semantic_rel
es-S0365-66912006000200012-1	SINTOMA	576	593	percepción de luz	260296003	EXACT
es-S0212-16112014000600030-2	SINTOMA	731	742	perder peso	89362005	EXACT
es-S0212-71992006000100008-1	SINTOMA	762	777	pérdida apetito	79890006	EXACT
es-S0365-66912007001100010-1	SINTOMA	1207	1235	pérdida campimétrica y de AV	12184005+170728008	COMPOSITE
es-S0210-48062003000800013-1	SINTOMA	441	473	pérdida de 12 kilogramos de peso	89362005	EXACT
es-S1130-01082010000600013-1	SINTOMA	321	345	pérdida de 15 kg de peso	89362005	EXACT
es-S0365-66912005001100008-1	SINTOMA	479	516	pérdida de 16 kilogramos (kg) de peso	89362005	EXACT
es-S0212-16112012000300029-1	SINTOMA	1742	1765	pérdida de 5 kg de peso	89362005	EXACT
es-S0212-16112007000800011-1	SINTOMA	2918	2941	pérdida de 7 kg de peso	89362005	EXACT
es-S0365-66912005001200012-1	SINTOMA	69	111	pérdida de agudeza visual en ojo izquierdo	170728008	EXACT
es-S0365-66912006000200012-1	SINTOMA	79	100	pérdida de conciencia	419045004	EXACT
es-S0212-71992006000100006-1	SINTOMA	704	725	pérdida de conciencia	419045004	EXACT
es-S0365-66912006000400010-1	SINTOMA	284	310	pérdida de cuero cabelludo	238922006	NARROW
es-S1130-01082009000500015-1	SINTOMA	256	274	pérdida de de peso	89362005	EXACT
es-S0212-71992004001100007-1	SINTOMA	1767	1798	pérdida de fuerza en hemicuerpo	20022000	EXACT
es-S1130-01082011000500014-1	SINTOMA	1829	1884	Pérdida de la intensidad de señal de las suprahepáticas	82385007	EXACT
es-S0211-69952014000100016-1	SINTOMA	1100	1128	pérdida de la visión por ojo	225581002	NARROW
es-S0212-16112011000600041-1	SINTOMA	178	193	pérdida de peso	89362005	EXACT
es-S0212-16112012000500042-1	SINTOMA	1425	1440	pérdida de peso	89362005	EXACT
es-S0212-71992004000600005-1	SINTOMA	870	885	pérdida de peso	89362005	EXACT
es-S0365-66912009000800005-2	SINTOMA	244	259	pérdida de peso	89362005	EXACT
es-S0378-48352006000500005-1	SINTOMA	247	262	pérdida de peso	89362005	EXACT
es-S0378-48352006000900006-1	SINTOMA	337	352	pérdida de peso	89362005	EXACT
es-S1130-01082005001000014-1	SINTOMA	83	98	pérdida de peso	89362005	EXACT
es-S1130-01082006000100014-1	SINTOMA	200	215	pérdida de peso	89362005	EXACT
es-S1130-01082009000500011-1	SINTOMA	218	233	pérdida de peso	89362005	EXACT
es-S1130-01082010000600012-1	SINTOMA	338	353	pérdida de peso	89362005	EXACT
es-S0212-16112005000600011-1	SINTOMA	1684	1699	pérdida de peso	89362005	EXACT
es-S0365-66912007001000009-1	SINTOMA	1746	1772	pérdida de tejido iridiano	762417006	NARROW
es-S0004-06142009000200008-1	SINTOMA	116	149	pérdida de treinta libras de peso	89362005	EXACT
es-S0004-06142008000700014-1	SINTOMA	267	296	pérdida de unos 15 kg de peso	89362005	EXACT
es-S0212-71992006000800007-1	SINTOMA	458	486	pérdida de unos 8 kg de peso	89362005	EXACT
es-S0365-66912004001200011-1	SINTOMA	53	70	pérdida de visión	105597003	EXACT
es-S0365-66912006000600010-2	SINTOMA	570	587	pérdida de visión	105597003	EXACT
es-S0365-66912006000600010-2	SINTOMA	53	80	pérdida de visión bilateral	267727004	EXACT
es-S0365-66912007001200013-1	SINTOMA	29	79	pérdida de visión bilateral, progresiva e indolora	267727004	EXACT
es-S0365-66912012000500005-1	SINTOMA	53	98	pérdida de visión brusca e indolora en el ojo	15203004	EXACT
es-S0365-66912006000200012-1	SINTOMA	170	210	pérdida de visión por el ojo derecho (OD	274572000	EXACT
es-S0365-66912007000200010-1	SINTOMA	71	105	pérdida de visión súbita bilateral	343331000119104	EXACT
es-S0212-16112005000600011-1	SINTOMA	1850	1885	pérdida del 23% de su peso habitual	89362005	EXACT
es-S0212-16112014000200032-3	SINTOMA	249	265	pérdida ponderal	89362005	EXACT
es-S1130-01082008000500016-2	SINTOMA	394	410	pérdida ponderal	89362005	EXACT
es-S0365-66912011001100006-1	SINTOMA	89	125	pérdida progresiva de agudeza visual	170728008	NARROW
es-S0365-66912006001200009-1	SINTOMA	254	313	pérdida y distorsión de la visión» en el ojo izquierdo (OI)	225581002+15927981000119100	COMPOSITE
es-S0212-16112010000600022-1	SINTOMA	2023	2046	pérdidas por ileostomía	236116005	NARROW
es-S0212-16112007000800012-1	SINTOMA	1198	1277	perfil celíaco, AgHBs, AcVHC, marcadores tumorales, y Mantoux, fueron negativas	440109001+736693005+314707006+399406009+268375009	COMPOSITE
es-S1130-01082005000800013-1	SINTOMA	224	256	perfil hepático, fueron normales	166602006	EXACT
es-S0211-69952013000700023-1	SINTOMA	1040	1094	Perfil hepático, lipídico y resto de hemograma, normal	166602006+166814000	COMPOSITE
es-S0211-69952010000400013-1	SINTOMA	833	892	perfil hepático, lipídico, ANCA e inmunoglobulinas normales	166602006+166814000+166165005+165938006	COMPOSITE
es-S0212-71992007000600008-1	SINTOMA	2309	2335	perfil tiroideo fue normal	312397004	EXACT
es-S0210-56912007000900007-3	SINTOMA	447	466	peristaltismo débil	77853002	EXACT
es-S0378-48352006000900006-1	SINTOMA	594	631	peristaltismo discretamente aumentado	80306002	EXACT
es-S0212-71992007000300006-1	SINTOMA	1945	1966	peristaltismo elevado	80306002	EXACT
es-S1130-01082007001000017-1	SINTOMA	654	665	peritonismo	249545003	EXACT
es-S0210-48062005000500016-1	SINTOMA	748	823	permeabilidad de eje celíaco, arteria renal izquierda, mesentérica superior	366215005	NARROW
es-S0210-48062005000500016-1	SINTOMA	2058	2090	permeabilidad de la endoprótesis	NO_CODE	NO_CODE
es-S0004-06142009000100013-1	SINTOMA	117	134	pesadez en flanco	271857006	EXACT
es-S0004-06142009000100013-1	SINTOMA	432	459	pesadez en flanco izquierdo	162049009	EXACT
es-S0211-69952012000500016-1	SINTOMA	384	403	pesadez posprandial	8644006	EXACT
es-S0212-71992006000700008-1	SINTOMA	270	306	pesadez y adormecimiento en miembros	373931001+310501001	COMPOSITE
es-S0365-66912006000100010-1	SINTOMA	1773	1796	petequias subcorticales	271813007	NARROW
es-S0210-48062005000100016-1	SINTOMA	1822	1833	pico febril	64882008	EXACT
es-S0210-48062005000100016-1	SINTOMA	2391	2405	picos febriles	64882008	EXACT
es-S0376-78922014000200011-1	SINTOMA	254	263	pie caído	6077001	EXACT
es-S0376-78922009000200008-1	SINTOMA	248	262	piel inestable	247427007	EXACT
es-S0365-66912006000500008-1	SINTOMA	180	191	piel rojiza	70819003	EXACT
es-S0365-66912006000400010-1	SINTOMA	231	245	piosis cutánea	70759006	NARROW
es-S0365-66912011000900005-1	SINTOMA	600	623	pirámide nasal estrecha	249339005	NARROW
es-S0212-71992006000800008-1	SINTOMA	198	205	pirosis	16331000	EXACT
es-S0210-48062005000100016-1	SINTOMA	1043	1049	piuria	4800001	EXACT
es-S0004-06142010000500014-1	SINTOMA	464	470	Piuria	4800001	EXACT
es-S0365-66912007000300011-1	SINTOMA	2516	2529	plagiocefalia	21850008	EXACT
es-S1130-01082008000800011-1	SINTOMA	367	380	plaquetopenia	302215000	EXACT
es-S1130-01082008000800011-1	SINTOMA	1485	1514	plastrón localizado en yeyuno	282050000	NARROW
es-S0212-16112007000800012-1	SINTOMA	2348	2381	pliegues edematosos y congestivos	NO_CODE	NO_CODE
es-S0365-66912012000800004-1	SINTOMA	623	643	pliegues en Descemet	193821003	EXACT
es-S0365-66912009000100008-1	SINTOMA	684	708	pliegues retinocoroideos	37480005+231998005	COMPOSITE
es-S0210-48062005000100016-1	SINTOMA	288	299	polaquiuria	31462008	EXACT
es-S0210-48062005001000013-1	SINTOMA	115	126	polaquiuria	31462008	EXACT
es-S0210-48062009000600017-1	SINTOMA	176	187	polaquiuria	31462008	EXACT
es-S0004-06142007000700015-1	SINTOMA	85	96	polaquiuria	31462008	EXACT
es-S0004-06142008000400010-1	SINTOMA	1846	1857	polaquiuria	31462008	EXACT
es-S0210-48062009000600018-1	SINTOMA	69	80	polaquiuria	31462008	EXACT
es-S0211-69952009000500014-1	SINTOMA	537	612	poliartralgias de medianas articulaciones, de predominio en carpos y tarsos	35678005	NARROW
es-S1130-01082008000100017-1	SINTOMA	718	749	polisegmentación de neutrófilos	127564008	EXACT
es-S0365-66912011001000004-1	SINTOMA	377	415	polo anterior era normal en ambos ojos	301936006	NARROW
es-S0365-66912006000200012-1	SINTOMA	684	728	polo anterior estaba dentro de la normalidad	301936006	NARROW
es-S0365-66912004001200011-1	SINTOMA	430	482	polo anterior y la presión intraocular eran normales	301936006+60280003	COMPOSITE
es-S0211-69952015000100013-1	SINTOMA	1032	1082	polo inferior de riñón izquierdo formación nodular	309088003	NARROW
es-S0004-06142008000700014-1	SINTOMA	973	1031	polo superior de teste izquierdo, sugestivo de masa sólida	87860000	NARROW
es-S0210-48062004000400007-1	SINTOMA	404	486	polo superior del riñón derecho y en situación interna, se aprecia una masa sólida	309088003	NARROW
es-S1130-01082006000700014-1	SINTOMA	730	745	Porta permeable	253330006	NARROW
es-S1130-01082011000500014-1	SINTOMA	1907	1922	Porta permeable	253330006	EXACT
es-S0365-66912011000700004-1	SINTOMA	121	175	Portador de la mutación causal de la enfermedad de VHL	47461006	NARROW
es-S1130-05582005000300007-1	SINTOMA	2124	2139	portador de VIH	699433000	EXACT
es-S0212-16112012000500043-1	SINTOMA	1437	1472	portadores de la mutación p.Phe55fs	47461006	NARROW
es-S0210-48062005000300016-2	SINTOMA	115	134	posición antiálgica	111953009	EXACT
es-S1130-01082008000800011-1	SINTOMA	2076	2140	positivas con las técnicas de PAS y plata metanamina para hongos	717159009	NARROW
es-S0365-66912007001200013-1	SINTOMA	2143	2168	positividad al CRMP-5-IgG	165879008	NARROW
es-S0210-56912010000200009-1	SINTOMA	2512	2549	positividad nuclear para herpes virus	373875003	EXACT
es-S0210-48062005001000013-1	SINTOMA	3562	3601	positividad para CD34, D99 y vimentina,	116826008+441773004+75925000	COMPOSITE
es-S0465-546X2014000300010-1	SINTOMA	1435	1455	positividad para VHC	406104003	EXACT
es-S0212-71992006000200006-1	SINTOMA	4047	4107	positivo en las cuatro que se realizan para Leuconostoc spp.	442635007	NARROW
es-S0212-16112010000600022-1	SINTOMA	1411	1421	postración	84946008	EXACT
es-S0365-66912007001200013-1	SINTOMA	1203	1245	potenciales evocados fueron normales en OD	102967008	EXACT
es-S0365-66912007000300011-1	SINTOMA	1805	1894	potenciales evocados visuales resultan patológicos con un aumento del período de latencia	102968003	EXACT
es-S0365-66912012000200004-1	SINTOMA	1002	1025	precipitados queráticos	246998009	EXACT
es-S0210-48062004000300007-1	SINTOMA	2807	2837	presencia de material amiloide	68790008	EXACT
es-S0212-16112012000300028-1	SINTOMA	1608	1641	presencia de metilcetona en orina	274783007	EXACT
es-S0004-06142007000700013-1	SINTOMA	399	421	presentación de nalgas	6096002	EXACT
es-S0004-06142007000900014-1	SINTOMA	662	689	presentando signo de Murphy	53566005	EXACT
es-S0212-16112012000400060-1	SINTOMA	1799	1807	preshock	27942005	NARROW
es-S0365-66912008001000010-1	SINTOMA	642	681	presión intraocular (PIO) eran normales	60280003	EXACT
es-S0365-66912009001100006-1	SINTOMA	1817	1845	presión intraocular adecuada	60280003	EXACT
es-S0365-66912007001200013-1	SINTOMA	449	505	presión intraocular y el segmento anterior eran normales	301936006+60280003	COMPOSITE
es-S0210-48062004000500008-1	SINTOMA	815	824	priapismo	6273006	EXACT
es-S0210-48062004000500008-1	SINTOMA	2380	2389	priapismo	6273006	EXACT
es-S0210-48062004000500008-1	SINTOMA	729	738	priapismo	6273006	EXACT
es-S0378-48352004000200007-1	SINTOMA	2256	2345	proceso expansivo frontoparietal, extendido al lóbulo frontal derecho y al cuerpo calloso	422840005	NARROW
es-S0004-06142007000700013-1	SINTOMA	2582	2650	proliferación y dilatación, incluso quística, de los ductos biliares	307133008	EXACT
es-S0210-48062003000800013-1	SINTOMA	806	828	prolongación de la VSG	165468009	EXACT
es-S0212-71992005000700008-1	SINTOMA	1814	1832	prolongación de QT	111975006	EXACT
es-S0365-66912007000300011-1	SINTOMA	1146	1181	prominencia del sistema ventricular	277476007	EXACT
es-S0212-71992005000400009-1	SINTOMA	2174	2198	prominencia intersticial	233703007	EXACT
es-S0365-66912009001100005-1	SINTOMA	75	121	proptosis de un año de evolución en ambos ojos	18265008	EXACT
es-S0211-69952014000100016-1	SINTOMA	768	784	proptosis ocular	18265008	EXACT
es-S0211-69952014000100016-1	SINTOMA	1067	1083	proptosis ocular	18265008	EXACT
es-S0210-48062007000500016-1	SINTOMA	2021	2049	Próstata aumentada de tamaño	249607009	EXACT
es-S0210-48062004000400012-1	SINTOMA	603	639	próstata de tamaño II/V, adenomatosa	21173002	EXACT
es-S0210-48062005000100016-1	SINTOMA	683	759	próstata de tamaño III/IV, no indurada y ligeramente dolorosa a la palpación	300535008	EXACT
es-S0210-48062006000200017-1	SINTOMA	213	244	próstata estaba bien delimitada	249604002	NARROW
es-S0210-48062005001000013-1	SINTOMA	797	815	próstata homogénea	366293002	NARROW
es-S0004-06142008000400010-1	SINTOMA	1918	1964	próstata volumen II/IV, de consistencia pétrea	276388004	EXACT
es-S0365-66912005001100008-1	SINTOMA	2816	2882	proteína C reactiva y velocidad de sedimentación globular elevadas	119971000119104+165468009	COMPOSITE
es-S0212-71992007000300005-1	SINTOMA	893	932	proteína S y proteína C fueron normales	NO_CODE	NARROW
es-S0378-48352006000900004-1	SINTOMA	1319	1343	proteínas de Bence-Jones	274771005	EXACT
es-S0211-69952012000500016-1	SINTOMA	1134	1208	Proteínas totales, proteinograma, inmunoglobulinas y complemento: normales	166780008+166802008+165938006+1187392003	COMPOSITE
es-S0212-16112012000300029-1	SINTOMA	759	800	proteínas y linfocitos en sangre normales	166777007+165530009	COMPOSITE
es-S0211-69952011000600018-1	SINTOMA	1268	1319	proteinograma con débil banda anómala en zona gamma	116134004	NARROW
es-S0212-71992006000800007-1	SINTOMA	2656	2676	Proteinograma normal	166802008	EXACT
es-S0211-69952013000700023-1	SINTOMA	770	847	Proteinograma-inmunofijación con banda monoclonal inmunoglobulina (Ig)A-kappa	414764000	NARROW
es-S1130-01082006000100014-1	SINTOMA	1882	1897	proteinorraquia	167734003	EXACT
es-S0211-69952009000500014-1	SINTOMA	1947	1958	proteinuria	29738008	EXACT
es-S0211-69952010000400013-1	SINTOMA	1252	1263	proteinuria	29738008	EXACT
es-S0211-69952011000400013-1	SINTOMA	3364	3375	proteinuria	29738008	EXACT
es-S0211-69952011000600018-1	SINTOMA	1551	1562	proteinuria	29738008	EXACT
es-S0211-69952012000500016-1	SINTOMA	1690	1701	proteinuria	29738008	EXACT
es-S0211-69952012000500016-1	SINTOMA	3258	3269	proteinuria	29738008	EXACT
es-S0211-69952012000500016-1	SINTOMA	2109	2120	proteinuria	29738008	EXACT
es-S0211-69952012000500016-1	SINTOMA	2232	2243	proteinuria	29738008	EXACT
es-S0211-69952013000700023-1	SINTOMA	377	388	proteinuria	29738008	EXACT
es-S0211-69952013000700025-1	SINTOMA	51	62	proteinuria	29738008	EXACT
es-S0211-69952013000700025-1	SINTOMA	224	235	proteinuria	29738008	EXACT
es-S0211-69952013000700025-1	SINTOMA	827	838	proteinuria	29738008	EXACT
es-S0211-69952013000700025-1	SINTOMA	1056	1067	proteinuria	29738008	EXACT
es-S0211-69952013000700025-1	SINTOMA	2230	2241	proteinuria	29738008	EXACT
es-S0211-69952013000700025-1	SINTOMA	2298	2309	proteinuria	29738008	EXACT
es-S0211-69952013000700025-1	SINTOMA	889	900	proteinuria	29738008	EXACT
es-S0211-69952015000300011-1	SINTOMA	672	683	proteinuria	29738008	EXACT
es-S0211-69952016000300015-1	SINTOMA	165	176	proteinuria	29738008	EXACT
es-S0211-69952016000300015-1	SINTOMA	444	455	proteinuria	29738008	EXACT
es-S0211-69952016000300015-1	SINTOMA	828	839	proteinuria	29738008	EXACT
es-S0211-69952016000300015-1	SINTOMA	3030	3041	proteinuria	29738008	EXACT
es-S0211-69952017000200225-2	SINTOMA	429	440	proteinuria	29738008	EXACT
es-S0211-69952017000200225-2	SINTOMA	1329	1340	proteinuria	29738008	EXACT
es-S0365-66912003000600010-1	SINTOMA	895	906	proteinuria	29738008	EXACT
es-S0211-69952009000500014-1	SINTOMA	723	734	proteinuria	29738008	EXACT
es-S0211-69952015000200015-1	SINTOMA	1360	1395	proteinuria de Bence-Jones negativa	315332001	EXACT
es-S0211-69952009000500014-1	SINTOMA	1464	1485	proteinuria nefrótica	264867001	EXACT
es-S0211-69952011000600018-1	SINTOMA	2231	2254	proteinuria persistente	12511000132108	EXACT
es-S0211-69952011000600018-1	SINTOMA	2823	2843	proteinuria residual	61135002	EXACT
es-S0212-71992006000200006-1	SINTOMA	3289	3322	prótesis aórtica normofuncionante	NO_CODE	NO_CODE
es-S0212-71992004001100007-1	SINTOMA	1638	1670	prótesis mitral normofuncionante	NO_CODE	NO_CODE
es-S0376-78922014000300013-1	SINTOMA	602	626	prueba de Allen negativa	366216006	NARROW
es-S0211-69952011000400013-1	SINTOMA	242	283	prueba de la tuberculina cutánea positiva	268376005	EXACT
es-S0212-71992006000800007-1	SINTOMA	3154	3184	prueba de Mantoux fue negativa	268375009	EXACT
es-S0211-69952016000300015-1	SINTOMA	1102	1138	prueba de sudor que no recogió sudor	45004005	NARROW
es-S1130-01082009000700015-1	SINTOMA	233	273	pruebas complementarias básicas normales	442082004	NARROW
es-S0212-71992007001000008-1	SINTOMA	350	417	pruebas complementarias incluyendo microbiológicas fueron negativas	309306009	EXACT
es-S0004-06142008000700014-1	SINTOMA	1037	1094	pruebas de imagen a distancia (TAC, RNM) fueron negativos	169064005+169082008	COMPOSITE
es-S0212-16112005000600011-1	SINTOMA	1439	1477	pruebas de imagen resultaron negativas	408573005	EXACT
es-S0212-16112007000800011-1	SINTOMA	2476	2483	prurito	418290006	EXACT
es-S0365-66912007001200012-1	SINTOMA	1248	1255	prurito	418290006	EXACT
es-S1130-01082008001000010-1	SINTOMA	1636	1643	prurito	418290006	EXACT
es-S0365-66912011000600006-1	SINTOMA	735	755	prurito generalizado	276444007	EXACT
es-S1130-01082008001000010-1	SINTOMA	153	173	prurito generalizado	276444007	EXACT
es-S0004-06142009000100012-1	SINTOMA	218	255	PSA dentro del rango de la normalidad	166159005	EXACT
es-S0378-48352005000400004-1	SINTOMA	1668	1680	PSA normales	166159005	EXACT
es-S0365-66912005001200012-1	SINTOMA	402	423	pseudoagujero macular	312902008	EXACT
es-S0376-78922016000400007-1	SINTOMA	2750	2852	Pseudomonas aeruginosa multirresistente, que previamente el paciente había presentado también en orina	1179406007	EXACT
es-S0210-48062009000400017-1	SINTOMA	141	147	pT1 G3	385379008+61026006	COMPOSITE
es-S0210-48062009000400016-1	SINTOMA	328	332	pT2c	NO_CODE	NO_CODE
es-S0210-48062003000800013-1	SINTOMA	2005	2017	pT3 G3 N0 M0	61026006+399647000+261985008	COMPOSITE
es-S0210-48062007001000016-1	SINTOMA	392	396	pt3b	NO_CODE	NO_CODE
es-S1130-01082005000500013-1	SINTOMA	138	146	pT3bN0M0	399647000+128462008	COMPOSITE
es-S0210-48062009000200018-1	SINTOMA	3511	3518	PT3NxMx	399522007+27167007	COMPOSITE
es-S0004-06142009000800010-1	SINTOMA	1389	1397	pT4aN1M0	53623008+261985008	COMPOSITE
es-S0365-66912006001000011-1	SINTOMA	692	698	ptosis	11934000	EXACT
es-S0365-66912009000800005-2	SINTOMA	123	139	ptosis palpebral	11934000	EXACT
es-S0365-66912009000800005-2	SINTOMA	428	440	ptosis total	11934000	EXACT
es-S0210-48062005000300016-2	SINTOMA	874	906	pulsaciones por minuto, rítmicas	271636001	EXACT
es-S0212-71992004001100007-1	SINTOMA	528	543	pulso arritmico	61086009	EXACT
es-S0212-71992000001200009-1	SINTOMA	1036	1052	pulso paradójico	52099006	EXACT
es-S0210-48062005000300016-2	SINTOMA	1147	1175	pulsos arteriales simétricos	40969002	EXACT
es-S0212-71992006000100006-1	SINTOMA	1504	1529	pulsos distales presentes	301151001	EXACT
es-S0212-71992006001000008-1	SINTOMA	805	844	pulsos distales se hallaban conservados	301151001	EXACT
es-S0212-71992007000600008-1	SINTOMA	924	962	pulsos periféricos estaban conservados	425598000	EXACT
es-S0211-57352011000100008-1	SINTOMA	973	1015	punción lumbar con recuento celular normal	167717006	EXACT
es-S0365-66912007001200013-1	SINTOMA	945	1017	punción lumbar únicamente mostró una discreta elevación de las proteínas	167734003	EXACT
es-S0211-57352011000100008-1	SINTOMA	1285	1404	punción lumbar, RM de cráneo, TAC torácico y abdómino-pélvico, hemocultivos y urocultivos que no presentan alteraciones	167703002+416318006+169064005+708118007+167568007	COMPOSITE
es-S0004-06142009000500013-1	SINTOMA	459	498	puño percusión renal izquierda positiva	301417007	EXACT
es-S0365-66912012000800004-1	SINTOMA	1703	1734	punto de fuga posterior sellado	449741007	NARROW
es-S0212-71992006000100006-1	SINTOMA	969	1022	puntos dolorosos en la percusión de senos paranasales	278995006	NARROW
es-S0365-66912008000700008-1	SINTOMA	412	444	pupilas dilatadas y arrefléxicas	37125009+104111000119108	COMPOSITE
es-S1130-01082007001000017-1	SINTOMA	696	727	pupilas ligeramente midriáticas	37125009	EXACT
es-S0211-69952011000600018-1	SINTOMA	165	214	púrpura palpable en ambas extremidades inferiores	423902002	NARROW
es-S0211-69952011000600018-1	SINTOMA	612	659	púrpura palpable en las extremidades inferiores	423902002	NARROW
es-S0210-48062007000500016-1	SINTOMA	2982	2985	pus	367646009	EXACT
es-S0211-69952011000400013-1	SINTOMA	2303	2333	quantiFERON), que fue positivo	440662009	EXACT
es-S0212-71992006000100006-1	SINTOMA	83	98	quebrantamiento	271795006	EXACT
es-S0210-48062009000200018-1	SINTOMA	803	825	quejas urinarias bajas	307541003	EXACT
es-S0465-546X2008000200010-1	SINTOMA	733	760	quelitis del labio inferior	7847004	EXACT
es-S0365-66912007001000009-1	SINTOMA	1136	1156	quemosis conjuntival	8148005	EXACT
es-S0365-66912011000600006-1	SINTOMA	479	499	quemosis conjuntival	8148005	EXACT
es-S0365-66912007001000009-1	SINTOMA	667	696	quemosis intensa generalizada	8148005	EXACT
es-S0365-66912008000100009-3	SINTOMA	848	875	queratinización conjuntival	246874003	EXACT
es-S0365-66912008000100009-3	SINTOMA	298	326	queratinización conjuntival.	246874003	EXACT
es-S0365-66912006000400010-1	SINTOMA	1182	1196	queratoeritema	707209001	NARROW
es-S0212-16112012000300029-1	SINTOMA	524	534	quilotórax	83035003	EXACT
es-S0210-48062006000200017-1	SINTOMA	1098	1149	radiografía de tórax (que es informada como normal)	168733007	EXACT
es-S0212-71992005000700008-1	SINTOMA	1846	1876	radiografía de tórax es normal	168733007	EXACT
es-S0210-56912006000200007-1	SINTOMA	1717	1775	radiografía de tórax estuvo dentro de los límites normales	168733007	EXACT
es-S0365-66912006001200009-1	SINTOMA	1201	1232	radiografía de tórax fue normal	168733007	EXACT
es-S0210-48062004000400008-1	SINTOMA	392	428	radiografía de tórax fueron normales	168733007	EXACT
es-S1130-01082005001000014-1	SINTOMA	1383	1426	radiografía de tórax no mostró alteraciones	168733007	EXACT
es-S0212-71992006000600007-1	SINTOMA	2682	2725	radiografía de tórax no mostró alteraciones	168733007	EXACT
es-S0212-71992003000500006-1	SINTOMA	968	1003	radiografía de tórax resultó normal	168733007	EXACT
es-S0212-71992006000100006-1	SINTOMA	1711	1752	radiografía de tórax rigurosamente normal	168733007	EXACT
es-S0365-66912006000100009-1	SINTOMA	750	797	radiografía de tórax siendo igualmente negativa	168733007	EXACT
es-S0212-71992006000100008-1	SINTOMA	1247	1296	radiografía de tórax sin alteraciones patológicas	168733007	EXACT
es-S0210-48062009000200018-1	SINTOMA	2321	2373	Radiografia de tórax sin alteraciones significativas	168733007	EXACT
es-S0212-71992007000300005-1	SINTOMA	3901	4005	radiografía de tórax y la función pulmonar (espirometría, difusión y gases arteriales) se mantuvo normal	168733007+165018007	COMPOSITE
es-S0365-66912011000600006-1	SINTOMA	1020	1098	radiografía y la tomografía axial computarizada (TAC) de tórax fueron normales	168733007+169038004	COMPOSITE
es-S0212-71992006000800008-1	SINTOMA	475	532	radiografías de tórax y abdomen no mostraron alteraciones	168733007+275734002	COMPOSITE
es-S0211-69952012000500016-1	SINTOMA	1809	1882	Radiografías de tórax y columna vertebral sin alteraciones significativas	168733007+168571002	COMPOSITE
es-S0210-48062005000100016-1	SINTOMA	1076	1149	radiografías simples de tórax y abdomen practicadas no apareció patología	168733007+168703000	COMPOSITE
es-S0212-71992006000600007-1	SINTOMA	2782	2811	radiolucencias periprotésicas	240266004	NARROW
es-S0004-06142007000700013-1	SINTOMA	615	631	raiz nasal ancha	249321001	EXACT
es-S0365-66912007000300011-1	SINTOMA	545	563	rasgos dismórficos	253978002	EXACT
es-S0212-71992006000100006-1	SINTOMA	1052	1108	rash maculoso y eritematoso que afecta a tronco y cuello	89757007	NARROW
es-S0004-06142010000300011-1	SINTOMA	722	797	rastreo corporal con In.111 pentreótida y SPECT no presentaron alteraciones	171109003	NARROW
es-S0365-66912012000800004-1	SINTOMA	1818	1844	reabsorción del hemovítreo	247078006	NARROW
es-S0212-16112012000600045-1	SINTOMA	2429	2461	reacción de nitritos es negativa	394717006	EXACT
es-S0210-56912010000200009-1	SINTOMA	1268	1289	reacción inflamatoria	128139000	EXACT
es-S0365-66912004001100011-1	SINTOMA	699	739	reacción inflamatoria en cámara anterior	246992005	EXACT
es-S0210-56912010000200009-1	SINTOMA	1355	1376	reacción leucocitaria	56478004	EXACT
es-S1130-01082007001200012-1	SINTOMA	536	621	realzaba de forma intensa tras la inyección de contraste intravenoso en fase arterial	NO_CODE	NO_CODE
es-S0378-48352004000900006-1	SINTOMA	2370	2437	receptores hormonales de estrógenos y de progesterona son negativos	441117001+441118006	COMPOSITE
es-S0004-06142009000300014-1	SINTOMA	1282	1298	recidiva tumoral	25173007	EXACT
es-S1130-01082007000500016-1	SINTOMA	474	485	rectorragia	405729008	EXACT
es-S1130-01082008000100010-1	SINTOMA	887	899	rectorragias	405729008	EXACT
es-S1130-01082009001000013-1	SINTOMA	1431	1443	rectorragias	405729008	EXACT
es-S1130-01082009001000013-1	SINTOMA	697	709	rectorragias	405729008	EXACT
es-S1130-01082009001000013-1	SINTOMA	2521	2533	rectorragias	405729008	EXACT
es-S0212-71992007000300005-1	SINTOMA	1485	1518	recuento de leucocitos era normal	165507003	EXACT
es-S0365-66912009000100008-1	SINTOMA	186	201	reducción de AV	170728008	EXACT
es-S0376-78922015000400013-1	SINTOMA	1869	1898	reducción del volumen del pie	711384005	NARROW
es-S0212-16112011000600041-1	SINTOMA	578	601	reducción en la ingesta	64379006	EXACT
es-S0365-66912007001100010-1	SINTOMA	698	758	reducciones campimétricas concéntricas severas en ambos ojos	421561005	EXACT
es-S0210-56912010000400009-1	SINTOMA	1541	1573	reflejo cutáneo plantar extensor	63833001	EXACT
es-S0212-71992004001100007-1	SINTOMA	648	678	reflejo hepatoyugular positivo	72196001	EXACT
es-S0210-48062007000500016-1	SINTOMA	1285	1329	reflejos rotuliano y aquileo están presentes	299873009+299879008	COMPOSITE
es-S0365-66912007000300011-1	SINTOMA	753	767	reflejos vivos	86854008	EXACT
es-S0365-66912012000300003-1	SINTOMA	651	731	reflejos, motilidad y tonometría oculares se encontraban dentro de la normalidad	386665002+103251002+164730004	COMPOSITE
es-S0210-48062007000100004-1	SINTOMA	1190	1204	reflujo activo	225587003	EXACT
es-S0212-16112012000600045-1	SINTOMA	218	234	reflujo alcalino	1027000	EXACT
es-S0212-71992005000700008-1	SINTOMA	525	556	reflujo biliar duodeno-gástrico	251384004	EXACT
