filename	label	start_span	end_span	span
es-S0004-06142008000100011-1	SINTOMA	2637	2744	cara interna del muslo derecho se presenta ahora ligeramente enrojecida, tumefacta, dolorosa a la palpación
es-S0004-06142008000100011-1	SINTOMA	2773	2803	Articulación coxofemoral libre
es-S0004-06142008000100011-1	SINTOMA	2041	2063	afectación neurológica
es-S0004-06142008000100011-1	SINTOMA	1817	1834	deterioro general
es-S0004-06142008000100011-1	SINTOMA	3212	3226	pus maloliente
es-S0004-06142008000100011-1	SINTOMA	2033	2038	dolor
es-S0004-06142008000100011-1	SINTOMA	2358	2400	normalidad absoluta de órganos abdominales
es-S0004-06142008000100011-1	SINTOMA	3605	3614	colección
es-S0004-06142008000100011-1	SINTOMA	4355	4482	crecen dos cepas Staphilococo coagulasa negativo (identificado como Staphylococcus epidermidis y Streptococcus alfa hemolítico)
es-S0004-06142008000100011-1	SINTOMA	3123	3142	colección purulenta
S0004-06142006000600009-1	SINTOMA	57	82	dolor en flanco izquierdo
S0004-06142006000600009-1	SINTOMA	45	54	hematuria
S0004-06142006000600009-1	SINTOMA	182	208	masa a nivel de fosa renal
S0004-06142006000600009-1	SINTOMA	87	137	puñopercusión en fosa renal izquierda fue positiva
es-S0365-66912006001100007-1	SINTOMA	385	435	inflamación, en el sector nasal superior de su ojo
es-S0365-66912006001100007-1	SINTOMA	680	700	signos inflamatorios
es-S0365-66912006001100007-1	SINTOMA	470	502	líquido de aspecto mucopurulento
es-S1139-76322015000400016-1	SINTOMA	976	1035	silencio abdominal (ausencia de gas) en hemiabdomen derecho
es-S1139-76322015000400016-1	SINTOMA	149	179	llanto parcialmente consolable
es-S1139-76322015000400016-1	SINTOMA	1038	1121	efecto masa con desplazamiento de las asas intestinales hacia hemiabdomen izquierdo
es-S1139-76322015000400016-1	SINTOMA	209	229	cólicos del lactante
es-S1139-76322015000400016-1	SINTOMA	357	363	llanto
es-S1139-76322015000400016-1	SINTOMA	1821	1838	masa multilocular
es-S1139-76322015000400016-1	SINTOMA	488	495	afebril
es-S1139-76322015000400016-1	SINTOMA	537	563	adecuada ganancia ponderal
es-S1139-76322015000400016-1	SINTOMA	634	654	distensión abdominal
es-S1139-76322015000400016-1	SINTOMA	670	696	masa a nivel periumbilical
es-S1139-76322015000400016-1	SINTOMA	849	855	vómito
es-S1139-76322015000400016-1	SINTOMA	502	526	excelente estado general
es-S1130-01082006001000017-1	SINTOMA	102	114	dolor en FII
es-S1130-01082006001000017-1	SINTOMA	139	153	tenesmo rectal
es-S1130-01082006001000017-1	SINTOMA	156	171	heces acintadas
es-S1130-01082006001000017-1	SINTOMA	207	250	dolor difuso a la palpación profunda en FII
es-S1130-01082006001000017-1	SINTOMA	376	411	imagen estenosante a nivel de sigma
es-S1887-85712017000100004-1	SINTOMA	1795	1832	balance articular de rodilla limitado
es-S1887-85712017000100004-1	SINTOMA	2978	2991	marcha normal
es-S1887-85712017000100004-1	SINTOMA	2998	3003	dolor
es-S1887-85712017000100004-1	SINTOMA	2026	2054	rigidez articular de rodilla
es-S1887-85712017000100004-1	SINTOMA	984	1052	múltiples pequeños fragmentos desplazados al compartimento posterior
es-S1887-85712017000100004-1	SINTOMA	1984	2018	consolidación del foco de fractura
es-S1887-85712017000100004-1	SINTOMA	1838	1885	retardo de consolidación en el foco de fractura
es-S1139-76322017000200010-1	SINTOMA	1106	1115	febrícula
es-S1139-76322017000200010-1	SINTOMA	95	122	lesiones cutáneas en tronco
es-S1139-76322017000200010-1	SINTOMA	1117	1128	decaimiento
es-S1139-76322017000200010-1	SINTOMA	1131	1162	dolor a la palpación de la piel
es-S1139-76322017000200010-1	SINTOMA	172	179	Afebril
es-S1139-76322017000200010-1	SINTOMA	839	855	exudado faríngeo
es-S1139-76322017000200010-1	SINTOMA	867	874	afebril
es-S1139-76322017000200010-1	SINTOMA	886	891	dolor
es-S1139-76322017000200010-1	SINTOMA	360	377	exudado amigdalar
es-S1139-76322017000200010-1	SINTOMA	125	145	prurito generalizado
es-S1139-76322017000200010-1	SINTOMA	1668	1695	hemocultivo resulta estéril
es-S1139-76322017000200010-1	SINTOMA	1178	1190	leucocitosis
es-S1139-76322017000200010-1	SINTOMA	1208	1219	neutrofilia
es-S1139-76322017000200010-1	SINTOMA	382	432	test rápido de estreptococo en faringe es negativo
es-S1139-76322017000200010-1	SINTOMA	1554	1663	Se aísla Staphylococcus aureus meticilin-sensible en el exudado conjuntival, faríngeo y en una lesión cutánea
es-S0365-66912005001200010-1	SINTOMA	988	1032	aumento del diámetro del globo ocular del OD
es-S0365-66912005001200010-1	SINTOMA	453	471	nistagmus pendular
es-S0365-66912005001200010-1	SINTOMA	916	941	masa en temporal inferior
es-S0365-66912005001200010-1	SINTOMA	1664	1721	tumoración grisácea de consistencia blanda y NO engrosado
es-S0365-66912005001200010-1	SINTOMA	165	175	hipoacusia
es-S0365-66912005001200010-1	SINTOMA	21	28	ceguera
es-S0365-66912005001200010-1	SINTOMA	359	437	agudeza visual era de cuenta dedos en el ojo derecho (OD) y amaurosis en el OI
es-S0365-66912005001200010-1	SINTOMA	568	588	OI seclusión pupilar
es-S0365-66912005001200010-1	SINTOMA	1319	1354	leve engrosamiento de las cubiertas
es-S0365-66912005001200010-1	SINTOMA	2076	2111	calcificaciones en el filete óptico
es-S1130-05582015000200006-1	SINTOMA	63	93	limitación de la abertura oral
es-S1130-05582015000200006-1	SINTOMA	200	227	dificultad para alimentarse
es-S1130-05582015000200006-1	SINTOMA	364	386	reducida abertura oral
es-S1130-05582015000200006-1	SINTOMA	172	184	asintomático
es-S1130-05582015000200006-1	SINTOMA	1372	1403	disminución de la abertura oral
es-S1130-05582009000600006-1	SINTOMA	45	96	sangrado gingival en los dientes postero-superiores
es-S1130-05582009000600006-1	SINTOMA	363	448	inflamación difusa de 1 x 3 cm en el alvéolo correspondiente a los molares superiores
es-S1130-05582009000600006-1	SINTOMA	176	226	dolor leve y una gradual desviación de los dientes
es-S1130-05582009000600006-1	SINTOMA	246	252	fiebre
es-S1130-05582009000600006-1	SINTOMA	255	258	pus
es-S1130-05582009000600006-1	SINTOMA	607	656	dientes mencionados se desviaban hacia el paladar
es-S1130-05582009000600006-1	SINTOMA	728	818	dientes afectados no respondían al calor, ni al frío ni a estímulos electricos de la pulpa
es-S1130-05582009000600006-1	SINTOMA	921	964	masa de tejido blando en el alveolo maxilar
es-S1130-05582009000600006-1	SINTOMA	978	990	erosión ósea
es-S1130-05582009000600006-1	SINTOMA	462	471	hinchazón
es-S1130-05582009000600006-1	SINTOMA	677	686	hinchazón
es-S1130-05582008000300004-1	SINTOMA	293	368	nódulo de 1,5 cm de diámetro, en el fondo del vestíbulo, a la altura del 45
es-S1130-05582008000300004-1	SINTOMA	77	98	nódulo paramandibular
es-S1130-05582008000300004-1	SINTOMA	390	406	lesión era móvil
es-S1130-05582008000300004-1	SINTOMA	452	475	dolorosa a la palpación
es-S0210-56912006000800008-1	SINTOMA	327	349	ictericia muco-cutánea
es-S0210-56912006000800008-1	SINTOMA	208	217	febrícula
es-S0210-56912006000800008-1	SINTOMA	219	228	ictericia
es-S0210-56912006000800008-1	SINTOMA	230	268	dolor abdominal en hipocondrio derecho
es-S0210-56912006000800008-1	SINTOMA	271	291	distensión abdominal
es-S0210-56912006000800008-1	SINTOMA	1096	1110	hígado pequeño
es-S0210-56912006000800008-1	SINTOMA	2477	2502	hemodinámicamente estable
es-S0210-56912006000800008-1	SINTOMA	405	423	aumento del hígado
es-S0210-56912006000800008-1	SINTOMA	441	484	auscultación cardiorrespiratoria era normal
es-S0210-56912006000800008-1	SINTOMA	946	963	vía biliar normal
es-S0210-56912006000800008-1	SINTOMA	965	985	vena porta permeable
es-S0210-56912006000800008-1	SINTOMA	1738	1771	valores elevados de transaminasas
es-S0210-56912006000800008-1	SINTOMA	1777	1814	alteración en el tiempo de protromina
es-S0210-56912006000800008-1	SINTOMA	817	842	infiltrado alveolar basal
es-S0210-56912006000800008-1	SINTOMA	743	781	Marcadores virales hepáticos negativos
es-S0210-56912006000800008-1	SINTOMA	879	893	hígado pequeño
es-S0210-56912006000800008-1	SINTOMA	1585	1618	empeoramiento de la función renal
es-S0210-48062009000900015-2	SINTOMA	337	355	dolor en el glande
es-S0210-48062009000900015-2	SINTOMA	358	388	síntomas urinarios irritativos
es-S0210-48062009000900015-2	SINTOMA	417	440	hipocromía en el glande
es-S0210-48062009000900015-2	SINTOMA	434	479	glande, así como sensación de anestesia local
es-S0210-48062009000900015-2	SINTOMA	582	601	secreción purulenta
es-S0210-48062009000900015-2	SINTOMA	773	806	leve secreción purulenta y fétida
es-S0210-48062009000900015-2	SINTOMA	693	724	glande hipocrómico, hipotérmico
es-S0004-06142009000200008-1	SINTOMA	32	41	lumbalgia
es-S0004-06142009000200008-1	SINTOMA	309	396	tumoración dura en hipocondrio izquierdo que llegaba hasta el mesogastrio y fosa iliaca
es-S0004-06142009000200008-1	SINTOMA	116	149	pérdida de treinta libras de peso
es-S0004-06142009000200008-1	SINTOMA	710	714	masa
es-S0004-06142009000200008-1	SINTOMA	1254	1264	tumoración
es-S0004-06142009000200008-1	SINTOMA	1765	1778	fallecimiento
es-S0004-06142009000200008-1	SINTOMA	1092	1118	hemorragia transoperatoria
es-S0004-06142009000200008-1	SINTOMA	1389	1423	masa sólida con áreas hemorrágicas
es-S1130-05582014000400008-1	SINTOMA	772	853	masa heterogénea sólida con densidad de las partes blandas en la región parotídea
es-S1130-05582014000400008-1	SINTOMA	70	140	masa de consistencia blanda de 3 cm de diámetro en la región parotídea
es-S1130-05582014000400008-1	SINTOMA	311	339	tumoración, móvil e indolora
es-S1130-05582014000400008-1	SINTOMA	1171	1181	tumoración
es-S1130-05582014000400008-1	SINTOMA	262	306	desviación de la comisura labial homolateral
es-S1135-76062014000300006-1	SINTOMA	2194	2258	encéfalo presenta un aspecto congestivo y edematoso generalizado
es-S1135-76062014000300006-1	SINTOMA	2118	2186	glándulas suprarrenales con médula de aspecto congestivo-hemorrágico
es-S1135-76062014000300006-1	SINTOMA	3123	3150	encéfalo congestión y edema
es-S1135-76062014000300006-1	SINTOMA	128	134	fiebre
es-S1135-76062014000300006-1	SINTOMA	152	162	odinofagia
es-S1135-76062014000300006-1	SINTOMA	1665	1727	petequias en la conjuntiva tarsal de ambos párpados inferiores
es-S1135-76062014000300006-1	SINTOMA	2601	2632	exudado subcutáneo del pectoral
es-S1135-76062014000300006-1	SINTOMA	278	285	vómitos
es-S1135-76062014000300006-1	SINTOMA	3405	3419	esplenomegalia
es-S1135-76062014000300006-1	SINTOMA	341	356	síndrome febril
es-S1135-76062014000300006-1	SINTOMA	509	541	empeoramiento del estado general
es-S1135-76062014000300006-1	SINTOMA	547	558	hipotensión
es-S1135-76062014000300006-1	SINTOMA	578	585	cefalea
es-S1135-76062014000300006-1	SINTOMA	588	597	dorsalgia
es-S1135-76062014000300006-1	SINTOMA	741	760	taquipnea en reposo
es-S1135-76062014000300006-1	SINTOMA	763	774	taquicardia
es-S1135-76062014000300006-1	SINTOMA	903	918	rigidez de nuca
es-S1135-76062014000300006-1	SINTOMA	922	943	focalidad neurológica
es-S1135-76062014000300006-1	SINTOMA	1017	1031	leucocitopenia
es-S1135-76062014000300006-1	SINTOMA	1045	1064	acidosis metabólica
es-S1135-76062014000300006-1	SINTOMA	295	318	deposiciones diarreicas
es-S1135-76062014000300006-1	SINTOMA	1963	2028	Fluido exudativo en tejido subcutáneo retromamario de ambos lados
es-S1135-76062014000300006-1	SINTOMA	717	739	regular estado general
es-S1135-76062014000300006-1	SINTOMA	1890	1906	espuma bronquial
es-S1135-76062014000300006-1	SINTOMA	2735	2844	reacción en cadena de la polimerasa (PCR) en tiempo real detectan la presencia de N. meningitidis serogrupo C
es-S1135-76062014000300006-1	SINTOMA	1268	1275	fallece
es-S1135-76062014000300006-1	SINTOMA	1784	1812	Congestión pulmonar moderada
es-S1135-76062014000300006-1	SINTOMA	3611	3617	muerte
es-S0210-56912008000200007-2	SINTOMA	198	204	anuria
es-S0210-56912008000200007-2	SINTOMA	206	227	ascenso de creatinina
es-S0210-56912008000200007-2	SINTOMA	2436	2458	descenso de creatinina
es-S0465-546X2010000200006-1	SINTOMA	360	411	región subpatelar derecha, con dolor a la palpación
es-S0465-546X2010000200006-1	SINTOMA	146	189	dolor en la región subpatelar de la rodilla
es-S0465-546X2010000200006-1	SINTOMA	551	556	dolor
es-S0465-546X2010000200006-1	SINTOMA	585	604	síntoma acompañante
es-S0465-546X2010000200006-1	SINTOMA	1689	1731	cuerpo extraño metálico en bursa rotuliana
es-S0212-71992005000200008-1	SINTOMA	3860	3908	marcapasos VDD con cable único, normofuncionante
es-S0212-71992005000200008-1	SINTOMA	1623	1631	nicturia
es-S0212-71992005000200008-1	SINTOMA	1668	1675	diarrea
es-S0212-71992005000200008-1	SINTOMA	1792	1807	pérdida de peso
es-S0212-71992005000200008-1	SINTOMA	2155	2176	sensación presincopal
es-S0212-71992005000200008-1	SINTOMA	3665	3698	ventrículo izquierdo hipertrófico
es-S0212-71992005000200008-1	SINTOMA	2243	2259	taquicardización
es-S0212-71992005000200008-1	SINTOMA	948	976	TC abdominal, que fue normal
es-S0212-71992005000200008-1	SINTOMA	2373	2401	signos de liberación frontal
es-S0212-71992005000200008-1	SINTOMA	2813	2836	Perfil hepático: Normal
es-S0212-71992005000200008-1	SINTOMA	981	1015	exploración neurológica fue normal
es-S0212-71992005000200008-1	SINTOMA	1837	1886	anamnesis por órganos y aparatos resultó negativa
es-S0212-71992005000200008-1	SINTOMA	1937	1970	caída de la TA con la sedestación
es-S0212-71992005000200008-1	SINTOMA	3589	3647	tinciones especificas para amiloide que resultan negativas
es-S0212-71992005000200008-1	SINTOMA	3763	3781	hipocinesia global
es-S0212-71992005000200008-1	SINTOMA	4163	4186	Serología VIH: Negativa
es-S0212-71992005000200008-1	SINTOMA	4188	4226	Rx tórax: Sin hallazgos significativos
es-S0212-71992005000200008-1	SINTOMA	4433	4462	catecolaminas en orina: bajos
es-S0212-71992005000200008-1	SINTOMA	4287	4362	catecolaminas en plasma en decúbito y en sedestación: niveles basales bajos
es-S0212-71992005000200008-1	SINTOMA	2218	2224	sudaba
es-S0212-71992005000200008-1	SINTOMA	2317	2341	desinhibición conductual
es-S0212-71992005000200008-1	SINTOMA	2418	2462	exploración neurológica y general fue normal
es-S0212-71992005000200008-1	SINTOMA	3142	3167	Sangre en heces: negativo
es-S0212-71992005000200008-1	SINTOMA	3703	3751	función sistólica limites bajos de la normalidad
es-S0212-71992005000200008-1	SINTOMA	327	351	síncopes al ortostatismo
es-S0212-71992005000200008-1	SINTOMA	1083	1104	sincopes ortostaticos
es-S0212-71992005000200008-1	SINTOMA	1260	1284	síncopes al ortostatismo
es-S0212-71992005000200008-1	SINTOMA	1360	1370	presíncope
es-S0212-71992005000200008-1	SINTOMA	2092	2103	caída de TA
es-S0212-71992005000200008-1	SINTOMA	3526	3575	mucosa colorrectal: de características habituales
es-S0212-71992005000200008-1	SINTOMA	3978	4002	ritmo ventricular propio
es-S0211-69952011000400013-1	SINTOMA	547	587	deterioro importante de su función renal
es-S0211-69952011000400013-1	SINTOMA	1321	1349	nódulos pulmonares múltiples
es-S0211-69952011000400013-1	SINTOMA	1776	1814	lesiones macroscópicas en la vía aérea
es-S0211-69952011000400013-1	SINTOMA	3364	3375	proteinuria
es-S0211-69952011000400013-1	SINTOMA	2584	2692	serología viral fue negativa para el virus de la inmunodeficiencia humana y los virus de las hepatitis B y C
es-S0211-69952011000400013-1	SINTOMA	3378	3392	microhematuria
es-S0211-69952011000400013-1	SINTOMA	242	283	prueba de la tuberculina cutánea positiva
es-S0211-69952011000400013-1	SINTOMA	721	727	edemas
es-S0211-69952011000400013-1	SINTOMA	1631	1685	tinción de Ziehl-Nielsen se observaban escasos bacilos
es-S0211-69952011000400013-1	SINTOMA	2303	2333	quantiFERON), que fue positivo
es-S0211-69952011000400013-1	SINTOMA	2697	2719	complemento fue normal
es-S0211-69952011000400013-1	SINTOMA	3279	3321	riñones de tamaño y ecoestructura normales
es-S0211-69952011000400013-1	SINTOMA	662	674	asintomática
es-S0211-69952011000400013-1	SINTOMA	796	834	auscultación cardiopulmonar era normal
es-S0211-69952011000400013-1	SINTOMA	975	1010	buena diferenciación corticomedular
es-S0211-69952011000400013-1	SINTOMA	1133	1155	afectación linfomatosa
es-S0211-69952011000400013-1	SINTOMA	1607	1623	necrosis caseosa
es-S0211-69952011000400013-1	SINTOMA	1557	1594	inflamación granulomatosa epitelioide
es-S0211-69952011000400013-1	SINTOMA	1891	1920	lavado bronquial fue negativo
es-S0211-69952011000400013-1	SINTOMA	1819	1886	lavado broncoalveolar evidenció una moderada cantidad de linfocitos
es-S0211-69952011000400013-1	SINTOMA	3769	3844	No se observaron microorganismos en las tinciones de PAS y de Ziehl-Nielsen
es-S0211-69952011000400013-1	SINTOMA	3008	3041	cadenas ligeras en orina negativa
es-S0211-69952011000400013-1	SINTOMA	2451	2579	anticuerpos antinucleares (ANA), anticitoplasma de neutrófilos (ANCA), anti-ADN y antimembrana basal glomerular fueron negativos
es-S0211-69952011000400013-1	SINTOMA	2045	2055	granulomas
es-S0211-69952011000400013-1	SINTOMA	4131	4158	mejoría de la función renal
es-S0211-69952011000400013-1	SINTOMA	731	790	se palpaban adenopatías laterocervicales o retroauriculares
es-S0210-48062009001000016-2	SINTOMA	132	175	síntomas leves del tracto urinario inferior
es-S0210-48062009001000016-2	SINTOMA	230	280	imagen cálcica anular paravesical derecha pelviana
es-S0210-48062009001000016-2	SINTOMA	753	778	cavidad pelviana una masa
es-S0210-48062009001000016-2	SINTOMA	608	620	asintomático
es-S0210-48062009001000016-2	SINTOMA	345	378	situación retrovesical, dos masas
es-S1139-76322017000200009-1	SINTOMA	1823	1840	lesiones cutáneas
es-S1139-76322017000200009-1	SINTOMA	1420	1426	fiebre
es-S1139-76322017000200009-1	SINTOMA	1168	1205	elevación de reactantes de fase aguda
es-S1139-76322017000200009-1	SINTOMA	1629	1647	lesiones costrosas
es-S1139-76322017000200009-1	SINTOMA	1953	1997	IgM positivo para virus herpes simple tipo 1
es-S1139-76322017000200009-1	SINTOMA	556	644	lesiones cutáneas estaban distribuidas en ambos miembros inferiores, superiores y tronco
es-S1139-76322017000200009-1	SINTOMA	686	692	Fiebre
es-S0210-48062006000100016-1	SINTOMA	94	139	tumoración de 1 cm de diámetro en el introito
es-S0210-48062006000100016-1	SINTOMA	747	757	tumoración
es-S0210-48062006000100016-1	SINTOMA	280	296	aspecto quístico
es-S0210-48062006000100016-1	SINTOMA	26	51	embarazo y parto normales
es-S1130-63432014000500010-1	SINTOMA	330	345	edema palpebral
es-S1130-63432014000500010-1	SINTOMA	347	356	hiperemia
es-S1130-63432014000500010-1	SINTOMA	382	412	hiperemia y edema de carúncula
es-S1130-63432014000500010-1	SINTOMA	674	691	síntomas oculares
es-S1134-80462009000800008-1	SINTOMA	1252	1299	dolor abdominal crónico de tipo visceral severo
es-S1134-80462009000800008-1	SINTOMA	452	497	dolor abdominal crónico, generalizado, severo
es-S1134-80462009000800008-1	SINTOMA	76	81	dolor
es-S1134-80462009000800008-1	SINTOMA	86	109	dolor abdominal crónico
es-S1134-80462009000800008-1	SINTOMA	860	870	Consciente
es-S1134-80462009000800008-1	SINTOMA	872	881	orientada
es-S1134-80462009000800008-1	SINTOMA	566	586	Dolor de tipo cólico
es-S1134-80462009000800008-1	SINTOMA	883	892	hidratada
es-S1134-80462009000800008-1	SINTOMA	898	929	palidez de mucosas y tegumentos
es-S1134-80462009000800008-1	SINTOMA	931	941	caquéctica
es-S1134-80462009000800008-1	SINTOMA	671	677	náusea
es-S1134-80462009000800008-1	SINTOMA	680	686	vómito
es-S1134-80462009000800008-1	SINTOMA	1014	1044	abdomen con dolor generalizado
es-S1134-80462009000800008-1	SINTOMA	1117	1137	peristalsis presente
es-S1134-80462009000800008-1	SINTOMA	1199	1224	exploración física normal
es-S1134-80462009000800008-1	SINTOMA	1173	1178	masas
es-S1134-80462009000800008-1	SINTOMA	943	981	Cara, cabeza y cuello sin alteraciones
es-S1134-80462009000800008-1	SINTOMA	983	1012	cardiopulmonar sin compromiso
es-S0212-16112009000300015-1	SINTOMA	603	620	deterioro clínico
S0004-06142005000500011-1	SINTOMA	836	852	Hemograma normal
S0004-06142005000500011-1	SINTOMA	444	480	hematuria macroscópica postmiccional
S0004-06142005000500011-1	SINTOMA	498	512	microhematuria
S0004-06142005000500011-1	SINTOMA	545	563	micciones normales
S0004-06142005000500011-1	SINTOMA	602	621	buen estado general
S0004-06142005000500011-1	SINTOMA	627	655	abdomen y genitales normales
S0004-06142005000500011-1	SINTOMA	935	966	función hepática y renal normal
S0004-06142005000500011-1	SINTOMA	1305	1328	vejiga sin alteraciones
S0004-06142005000500011-1	SINTOMA	1402	1436	normofuncionalismo renal bilateral
S0004-06142005000500011-1	SINTOMA	1644	1670	vejiga con buena capacidad
S0004-06142005000500011-1	SINTOMA	1735	1757	TC abdominal es normal
S0004-06142005000500011-1	SINTOMA	1484	1505	uréteres arrosariados
S0004-06142005000500011-1	SINTOMA	1139	1199	calcificaciones vasculares en ambos hipocondrios y en pelvis
S0004-06142005000500011-1	SINTOMA	1438	1481	calcificaciones sobre silueta renal derecha
S0004-06142005000500011-1	SINTOMA	1097	1136	cambios degenerativos en columna lumbar
S0004-06142005000500011-1	SINTOMA	1810	1832	tumoraciones vesicales
es-S0004-06142008000700011-1	SINTOMA	393	478	marcadores tumorales alfa-feto proteína, beta-HCG, resultaron dentro de la normalidad
es-S0004-06142008000700011-1	SINTOMA	187	206	nódulo en testículo
es-S0004-06142008000700011-1	SINTOMA	545	579	signos de sobreproducción hormonal
es-S0004-06142008000700011-1	SINTOMA	681	687	nódulo
es-S1889-836X2015000100003-1	SINTOMA	949	954	dolor
es-S1889-836X2015000100003-1	SINTOMA	1115	1149	dolor intenso en la zona del carpo
es-S1889-836X2015000100003-1	SINTOMA	1260	1324	edema, borramiento de los surcos tendinosos del dorso de la mano
es-S1889-836X2015000100003-1	SINTOMA	1326	1393	impotencia funcional de la muñeca y aumento local de la temperatura
es-S1889-836X2015000100003-1	SINTOMA	2267	2303	"""signo de “cera fundida deslizándose"""""""
es-S1889-836X2015000100003-1	SINTOMA	2813	2830	dolor en el radio
es-S1889-836X2015000100003-1	SINTOMA	2955	2960	dolor
es-S0212-16112005000600011-1	SINTOMA	1051	1073	dolor ocular bilateral
es-S0212-16112005000600011-1	SINTOMA	1100	1109	fotofobia
es-S0212-16112005000600011-1	SINTOMA	1112	1144	disminución de la agudeza visual
es-S0212-16112005000600011-1	SINTOMA	1483	1518	cultivos cornéales fueron negativos
es-S0212-16112005000600011-1	SINTOMA	1684	1699	pérdida de peso
es-S0212-16112005000600011-1	SINTOMA	1075	1089	enrojecimiento
es-S0212-16112005000600011-1	SINTOMA	1091	1098	escozor
es-S0212-16112005000600011-1	SINTOMA	2413	2484	vita-minas del complejo B y vitamina C como el zinc resultaron normales
es-S0212-16112005000600011-1	SINTOMA	1439	1477	pruebas de imagen resultaron negativas
es-S0212-16112005000600011-1	SINTOMA	839	936	heces que resulta con aumento de grasas y restos alimenticios, olor fétido y consistencia pastosa
es-S0212-16112005000600011-1	SINTOMA	1389	1396	hiphema
es-S0212-16112005000600011-1	SINTOMA	1524	1630	exploraciones por especialistas de otorrinolaringología, digestivo y reumatología fueron no significativas
es-S0212-16112005000600011-1	SINTOMA	1850	1885	pérdida del 23% de su peso habitual
es-S0212-16112005000600011-1	SINTOMA	2069	2084	hipoproteinemia
es-S0212-16112005000600011-1	SINTOMA	2196	2236	déficit severo de vitaminas liposolubles
es-S0212-16112005000600011-1	SINTOMA	2563	2580	malabsorción leve
es-S0212-16112005000600011-1	SINTOMA	1416	1433	percepción de luz
es-S1139-76322017000100011-1	SINTOMA	1269	1280	proteinuria
es-S1139-76322017000100011-1	SINTOMA	1284	1293	hematuria
es-S1139-76322017000100011-1	SINTOMA	119	194	dolor e inflamación en el tobillo izquierdo y en el segundo dedo de la mano
es-S1139-76322017000100011-1	SINTOMA	431	451	hemocultivo negativo
es-S1139-76322017000100011-1	SINTOMA	411	429	urocultivo estéril
es-S1139-76322017000100011-1	SINTOMA	363	409	estreptococo β-hemolítico del grupo A negativa
es-S1139-76322016000300012-1	SINTOMA	673	678	dolor
es-S1139-76322016000300012-1	SINTOMA	288	318	inflamación y dolor mandibular
es-S1139-76322016000300012-1	SINTOMA	552	557	dolor
es-S1139-76322016000300012-1	SINTOMA	122	136	dolor de muela
es-S1139-76322016000300012-1	SINTOMA	750	756	fiebre
es-S1139-76322016000300012-1	SINTOMA	179	185	fiebre
es-S1139-76322016000300012-1	SINTOMA	1352	1410	microorganismos (con técnicas Grocot, Gram y Ziehl-Neelsen
es-S1139-76322016000300012-1	SINTOMA	943	996	borde submaxilar derecho, rojo, doloroso y supurativo
es-S1699-695X2014000300006-1	SINTOMA	1326	1331	mareo
es-S1699-695X2014000300006-1	SINTOMA	1336	1364	sensación de giro de objetos
es-S1699-695X2014000300006-1	SINTOMA	956	984	hipoventilación generalizada
es-S1699-695X2014000300006-1	SINTOMA	253	258	mareo
es-S1699-695X2014000300006-1	SINTOMA	263	291	sensación de giro de objetos
es-S1699-695X2014000300006-1	SINTOMA	1073	1108	edemas con fóvea hasta las rodillas
es-S1699-695X2014000300006-1	SINTOMA	361	367	disnea
es-S1699-695X2014000300006-1	SINTOMA	395	417	pérdida de consciencia
es-S1699-695X2014000300006-1	SINTOMA	422	436	dolor torácico
es-S1699-695X2014000300006-1	SINTOMA	441	448	vómitos
es-S1699-695X2014000300006-1	SINTOMA	452	467	sudoración fría
es-S1699-695X2014000300006-1	SINTOMA	855	861	soplos
es-S1699-695X2014000300006-1	SINTOMA	990	1010	ruidos sobreañadidos
es-S1699-695X2014000300006-1	SINTOMA	827	849	tonos lentos, apagados
es-S1699-695X2014000300006-1	SINTOMA	867	915	pulsos radiales están presentes y son simétricos
es-S1699-695X2014000300006-1	SINTOMA	1015	1062	exploración neurológica es rigurosamente normal
es-S1699-695X2014000300006-1	SINTOMA	1798	1834	complejos QRS ahora parecen rítmicos
es-S1699-695X2014000300006-1	SINTOMA	1856	1863	ondas P
es-S0376-78922014000200012-1	SINTOMA	191	259	dolor, edema y aumento de temperatura en párpado superior e inferior
es-S0376-78922014000200012-1	SINTOMA	1333	1367	eritema hacia la porción palpebral
es-S0376-78922014000200012-1	SINTOMA	710	768	cultivo bacteriológico, identificando Streptococo Pyogenes
es-S1579-699X2004000400002-1	SINTOMA	2791	2804	palpitaciones
es-S1579-699X2004000400002-1	SINTOMA	2807	2814	temblor
es-S1579-699X2004000400002-1	SINTOMA	4236	4288	aumento de la intensidad en la señal periventricular
es-S1579-699X2004000400002-1	SINTOMA	2909	2929	molestias pectorales
es-S1579-699X2004000400002-1	SINTOMA	4291	4351	hipointensidad moderada del tálamo y de los ganglios basales
es-S1579-699X2004000400002-1	SINTOMA	2257	2264	vértigo
es-S1579-699X2004000400002-1	SINTOMA	2266	2293	tensión psíquica y somática
es-S1579-699X2004000400002-1	SINTOMA	2295	2306	parestesias
es-S1579-699X2004000400002-1	SINTOMA	2308	2332	debilidad en las piernas
es-S1579-699X2004000400002-1	SINTOMA	3494	3534	pérdida de la capacidad de concentración
es-S1579-699X2004000400002-1	SINTOMA	4456	4505	alteraciones de la intensidad intraparenquimatosa
es-S1579-699X2004000400002-1	SINTOMA	3613	3628	dolor emocional
es-S1579-699X2004000400002-1	SINTOMA	637	685	niveles elevados de los metabolitos del estireno
es-S1579-699X2004000400002-1	SINTOMA	3630	3642	somatización
es-S1579-699X2004000400002-1	SINTOMA	3644	3655	inseguridad
